playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
129899,Hollin Pierce,T,0,0,2025,2025,278,60,61.4,63.3,72,0,0,1,7,0,0,0,0,0,0,RUTGERS,RUTGERS,7,,,,,,,
129910,Jamier Wright-Collins,LB,0,0,,2025,278,,62.7,68.9,D08,0,0,1,0,0,8,4,0,1,0,RUTGERS,RUTGERS,13,,,,,,,
129911,Haakon Anderson,WR,0,0,,2025,349,,58.5,71.1,27,0,0,1,0,0,6,4,0,3,0,WISCONSIN,WISCONSIN,13,,,,,,,
129912,Dylan Barrett,G,0,0,2026,2026,193,60.8,61.6,62.1,61,0,0,1,5,0,0,0,0,0,0,IOWA STATE,IOWA STATE,5,,,,,,,
129913,Ben Barten,DI,0,0,2026,2026,349,,60,64.1,D68,0,0,1,0,0,0,0,0,1,0,WISCONSIN,WISCONSIN,1,,,,,,,
129918,Chimere Dike,WR,0,0,2025,2025,163,,60.3,65.9,17,0,0,1,0,0,0,1,1,9,0,FLORIDA,FLORIDA,11,,,,73.7,,,
129921,Kaden Johnson,ED,0,0,,2025,239,,59.6,62.8,D02,0,0,1,0,2,0,0,0,0,0,NEVADA,NEVADA,2,59.4,,,,,,
129922,Kerry Kodanko,C,0,0,,2026,349,60,61,62.8,73,0,0,1,5,0,0,0,0,0,0,WISCONSIN,WISCONSIN,5,,,,,,,
129924,Max Lofy,S,0,0,,2026,349,,60,64.8,D12,0,0,1,0,0,0,0,0,2,0,WISCONSIN,WISCONSIN,2,,,,,,,
129925,Cade McDonald,DI,0,0,,2025,349,,60,67.5,D96,0,0,1,0,0,0,0,0,1,0,WISCONSIN,WISCONSIN,1,,,,,,,
129926,Gavin Meyers,P,0,0,,2025,349,60,60.4,60.5,S28,0,0,1,5,0,0,0,0,0,0,WISCONSIN,WISCONSIN,5,,,,,,,
129927,Jack Nelson,T,0,0,2025,2025,349,60,61.3,66.3,79,0,0,1,5,0,0,0,0,0,0,WISCONSIN,WISCONSIN,5,,,,,,,
129928,Riley Nowakowski,TE,0,0,2026,2026,349,60,60.2,63.4,37,0,0,1,2,0,0,0,1,0,0,WISCONSIN,WISCONSIN,3,,,,,,,
129932,Jordan Turner,LB,0,0,2025,2025,223,,61.1,64.2,D07,0,0,1,0,4,0,0,2,2,0,MICH STATE,MICH STATE,8,59.9,,,,,,
129935,Trey Wedig,T,0,0,2025,2025,190,62.5,62.2,67.6,75,0,0,1,7,0,0,0,0,0,0,INDIANA,INDIANA,7,,,,,,,
129937,Aaron Witt,ED,0,0,,2027,349,,61.1,65.3,D59,0,0,1,0,1,0,0,4,2,0,WISCONSIN,WISCONSIN,7,59.8,,,,,,
129939,Preston Zachman,S,0,0,,2027,349,,62.1,66.7,D14,0,0,1,0,3,6,0,0,4,0,WISCONSIN,WISCONSIN,13,59.9,,,,,,
129940,Jonah Dalmas,K,0,0,,2025,120,,60,63.9,S35,0,0,1,7,0,0,0,0,0,0,BOISE ST,BOISE ST,7,,,,,66.2,,
130283,Ronan Chambers,T,0,0,,2025,115,60,60.3,61.6,74,0,0,1,3,0,0,0,0,0,0,AUBURN,AUBURN,3,,,,,,,
130285,Sean Conroy,S,0,0,,2025,102,,60.4,67.1,D44,0,0,1,0,0,4,0,5,1,0,AKRON,AKRON,10,,,,,,,
130287,Tyson Durant,S,0,0,,2025,341,,63.8,63.8,D05,0,0,1,0,2,5,0,0,0,0,WASH STATE,WASH STATE,7,59.9,,,,,,
130299,DiMarco Johnson,S,0,0,,2026,102,,60,60.8,D18,0,0,1,0,1,0,0,0,0,0,AKRON,AKRON,1,60,,,,,,
130326,Brandon Berger,ED,0,0,,2025,117,60,60.6,66.1,D13,0,0,1,7,3,0,6,3,0,0,BALL ST,BALL ST,19,59.4,,,,,,
130339,Qian Magwood,WR,0,0,,2026,117,,60.2,65,05,0,0,1,0,0,0,2,0,6,0,BALL ST,BALL ST,8,,,,56.5,,,
130342,Kevin Meeder,G,0,0,,2025,117,60,61.4,63.3,71,0,0,1,7,0,0,0,0,0,0,BALL ST,BALL ST,7,,,,,,,
130343,Keionte Newson,LB,1,0,,2025,117,,61.6,65.7,D09,1,0,1,0,5,0,2,3,0,0,BALL ST,BALL ST,10,59.9,,,,,,
130347,Nathan Reichert,DI,0,0,,2025,117,60,61.2,68.3,D57,0,0,1,7,2,0,0,0,0,0,BALL ST,BALL ST,9,59.3,,,,,,
130354,J.B. Brown,LB,0,0,2025,2025,198,,59.7,63.9,D01,0,0,1,0,5,0,0,2,0,0,KANSAS,KANSAS,7,59.8,,,,,,
130356,Dontrez Brown,DI,0,0,,2025,122,,59.1,63.9,D60,0,0,1,0,5,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,59,,,,,,
130366,Anthony Hawkins,DI,0,0,,2025,122,,58.2,64,D05,0,0,1,0,6,0,0,0,0,0,BOWL GREEN,BOWL GREEN,6,58.4,,,,,,
130368,Ta'ron Keith,HB,0,0,,2025,327,,60,65.6,09,0,0,1,0,0,0,7,0,0,0,USF,USF,7,,,59.4,,,,
130378,Jordan Porter,ED,0,0,,2025,122,60,60.9,63.2,D33,0,0,1,5,1,0,0,3,0,0,BOWL GREEN,BOWL GREEN,9,59.7,,,,,,
130379,Billie Roberts,T,0,0,,2025,122,60,61.5,68.4,53,0,0,1,5,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,,,,,,,
130380,Charles Rosser,ED,0,0,,2025,122,60,62.3,67.3,D13,0,0,1,5,0,0,0,3,4,0,BOWL GREEN,BOWL GREEN,12,,,,,,,
130384,Trent Simms,LB,0,0,,2025,122,,61,66.9,D08,0,0,1,0,2,5,0,3,0,0,BOWL GREEN,BOWL GREEN,10,59.9,,,,,,
130396,Alex Wollschlaeger,T,0,0,2026,2026,122,60,61,62.9,50,0,0,1,5,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,,,,,,,
130400,Trevor Borland,TE,0,0,,2025,346,,60.1,62.3,86,0,0,1,0,0,0,1,1,0,0,W KENTUCKY,W KENTUCKY,2,,,,,,,
130406,Shaun Dolac,LB,0,0,2025,2025,126,,60,62.7,D52,0,0,1,0,7,0,0,0,0,0,BUFFALO,BUFFALO,7,59.8,,,,,,
130407,Tyler Doty,G,0,0,,2026,126,60,60,61,78,0,0,1,1,0,0,0,0,0,0,BUFFALO,BUFFALO,1,,,,,,,
130415,Jalen McNair,S,0,0,,2027,126,,60.5,62.9,D08,0,0,1,0,5,1,0,0,0,0,BUFFALO,BUFFALO,6,60,,,,,,
130424,George Wolo,DI,0,0,,2026,126,,58.4,63.9,D90,0,0,1,0,6,0,0,0,0,0,BUFFALO,BUFFALO,6,58.6,,,,,,
130425,Vashon Bailey,T,0,0,,2025,134,60,60,61,78,0,0,1,1,0,0,0,0,0,0,C MICHIGAN,C MICHIGAN,1,,,,,,,
130433,Luke Elzinga,P,0,0,2026,2025,261,,60.4,68.4,S48,0,0,1,0,0,0,0,8,0,0,OKLAHOMA,OKLAHOMA,8,,,,,,,66.2
130439,Donte Kent,CB,0,0,2025,2025,134,,60.4,66.1,D04,0,0,1,0,4,0,0,0,6,0,C MICHIGAN,C MICHIGAN,10,59.7,,,32.1,,,
130450,David Carter Jr.,S,0,0,,2025,160,,91.5,69.4,D08,0,0,1,0,5,4,0,4,2,0,E MICHIGAN,E MICHIGAN,15,60,,,,,,
130457,Jere Getzinger,TE,0,0,,2025,160,60,61.1,63.7,83,0,0,1,3,0,1,0,4,0,0,E MICHIGAN,E MICHIGAN,8,,,,,,,
130464,Justin Jefferson,ED,0,0,,2025,160,,60,63.5,D00,0,0,1,0,0,0,0,0,1,0,E MICHIGAN,E MICHIGAN,1,,,,,,,
130471,Blake Ochsendorf,P,0,0,,2025,211,,60,64,S99,0,0,1,0,0,0,0,1,0,0,LSU,LSU,1,,,,,,,60
130475,Steven Scheidt,LB,0,0,,2025,169,,69.9,69.1,D53,0,0,1,0,0,8,0,0,7,1,FRESNO ST,FRESNO ST,15,,,,,,,
130484,J.B. Awolowo,WR,0,0,,2025,201,,60,66.1,26,0,0,1,0,0,0,6,0,0,0,KENT STATE,KENT STATE,6,,,63.5,,,,
130491,Luke Floriea,WR,0,0,2025,2025,201,,60.7,65.4,00,0,0,1,0,0,3,6,0,7,0,KENT STATE,KENT STATE,16,,,62.5,72.2,,,
130493,Adin Huntington,ED,0,0,2025,2025,319,,60,63.5,D45,0,0,1,0,0,0,0,0,1,0,TULANE,TULANE,1,,,,,,,
130494,Khalib Johns,LB,0,0,,2026,201,,61.3,62.8,D08,0,0,1,0,4,0,0,0,3,0,KENT STATE,KENT STATE,7,60,,,,,,
130497,Terrell Miller,CB,0,0,,2026,201,,58.4,65.4,D18,0,0,1,0,0,3,6,0,0,0,KENT STATE,KENT STATE,9,,,,,,,
130498,Luke Murphy,LB,0,0,,2027,160,,72.2,68.8,D20,0,0,1,0,5,4,6,4,2,1,E MICHIGAN,E MICHIGAN,21,59.8,,,,,,
130505,Savion Washington,T,0,0,2025,2025,304,60.2,61.7,68.3,77,0,0,1,6,0,0,0,0,0,0,SYRACUSE,SYRACUSE,6,,,,,,,
130507,CJ West,DI,0,0,2025,2025,190,,60,64.5,D08,0,0,1,0,0,0,0,0,1,0,INDIANA,INDIANA,1,,,,,,,
130527,John Saunders Jr.,S,0,0,2025,2025,226,,67.3,68,D05,0,0,1,0,1,0,2,0,4,0,OLE MISS,OLE MISS,7,60,,,,,,
130541,CJ Brown,S,0,0,,2026,122,,60.6,67.2,D06,0,0,1,0,4,0,5,0,0,0,BOWL GREEN,BOWL GREEN,9,59.8,,,,,,
130543,Evan Buss,T,0,0,,2025,254,,60,63.3,60,0,0,1,0,0,0,0,1,0,0,N ILLINOIS,N ILLINOIS,1,,,,,,,
130545,John Champe,G,0,0,,2025,254,,60,63.3,76,0,0,1,0,0,0,0,1,0,0,N ILLINOIS,N ILLINOIS,1,,,,,,,
130546,Ivan Davis,ED,0,0,,2026,254,,60.3,64.2,D52,0,0,1,0,1,0,0,0,1,0,N ILLINOIS,N ILLINOIS,2,59.8,,,,,,
130547,Jaden Dolphin,LB,0,0,,2025,254,,60.8,65.8,D26,0,0,1,0,4,0,0,3,2,0,N ILLINOIS,N ILLINOIS,9,60.2,,,,,,
130550,Jay Ducker,HB,0,0,,2026,281,,59.3,66.8,09,0,0,1,0,0,0,0,5,0,0,SM HOUSTON,SM HOUSTON,5,,,,,,,
130555,Jordan Hansen,S,0,0,,2025,254,,66.8,65.5,D07,0,0,1,0,0,5,0,3,0,1,N ILLINOIS,N ILLINOIS,8,,,,,,,
130562,Devin Lafayette,S,0,0,2026,2026,318,,60.9,64.8,D03,0,0,1,0,6,4,0,1,1,0,TROY,TROY,12,59.8,,,,,,
130570,Pierce Oppong,ED,0,0,,2026,254,,60.1,64.4,D99,0,0,1,0,4,0,0,0,1,0,N ILLINOIS,N ILLINOIS,5,59.4,,,,,,
130572,Jashon Prophete,CB,0,0,,2025,254,,60.4,65.4,D01,0,0,1,0,4,0,0,0,2,0,N ILLINOIS,N ILLINOIS,6,59.8,,,,,,
130573,Daveren Rayner,LB,0,0,2026,2026,202,,60.2,63.2,D17,0,0,1,0,1,0,0,0,2,0,KENTUCKY,KENTUCKY,3,60,,,,,,
130576,Eric Rogers,CB,0,0,2025,2025,278,,34.6,26.2,D00,0,1,1,0,0,0,0,2,5,0,RUTGERS,RUTGERS,7,,,,,,,
130578,Matt Schooley,C,0,0,,2025,254,60,59.6,63.7,64,0,0,1,5,0,0,0,1,0,0,N ILLINOIS,N ILLINOIS,6,,,,,,,
130583,Jacob Waskow,DI,0,0,,2025,254,60,61.5,67.2,D96,0,0,1,5,0,0,0,3,0,0,N ILLINOIS,N ILLINOIS,8,,,,,,,
130585,Jack Wilty,G,0,0,,2026,327,,60,63.3,78,0,0,1,0,0,0,0,0,0,0,USF,USF,0,,,,,,,
130601,Roman Parodie,CB,0,0,2025,2025,259,,61.8,68.6,D04,0,0,1,0,4,6,0,0,4,0,OHIO,OHIO,14,60,,,,,,
130602,Shedrick Rhodes Jr.,T,0,0,,2026,278,61.2,61.9,68.7,64,0,0,1,7,0,0,0,0,0,0,RUTGERS,RUTGERS,7,,,,,,,
130609,Jack Wilson,P,0,0,,2025,259,60,60.9,66.2,S43,0,0,1,5,0,0,0,5,0,0,OHIO,OHIO,10,,,,,,,60.2
130625,Maxen Hook,S,0,0,2025,2025,316,,60.9,65.2,D25,0,0,1,0,5,0,1,0,1,0,TOLEDO,TOLEDO,7,60,,,,,,
130629,Martez Poynter,DI,0,0,,2026,316,,59.8,62.4,D59,0,0,1,0,1,0,0,0,0,0,TOLEDO,TOLEDO,1,59.6,,,,,,
130632,Vinny Sciury,G,0,0,,2026,315,60,60.5,64.8,71,0,0,1,2,0,0,0,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
131100,Jaxson Campbell,S,0,0,,2026,237,,60.2,66.4,D14,1,0,1,0,1,0,1,6,1,1,NAVY,NAVY,9,60,,,,,,
131188,Kamdon McFarland,S,0,0,,2028,251,,61.1,64.3,D49,0,0,1,0,0,6,0,0,0,0,N TEXAS,N TEXAS,6,,,,,,,
131242,Antoine Baylis,ED,0,0,,2025,207,,60,62.7,D02,0,0,1,0,1,0,0,0,0,0,LA LAFAYET,LA LAFAYET,1,59.8,,,,,,
131257,Ashton Levells-Mitchell,CB,0,0,,2027,166,,60.5,67.1,D24,0,0,1,0,0,0,0,0,3,0,FIU,FIU,3,,,,,,,
131350,Treylin Payne,LB,0,0,,2027,314,,62.4,67.6,D29,0,0,1,0,0,8,0,0,0,0,TEXAS ST,TEXAS ST,8,,,,,,,
131439,Brandon Hawkins Jr.,WR,0,0,,2026,321,,59.9,65.7,19,0,0,1,0,0,0,7,0,0,0,UAB,UAB,7,,,,,,,
131462,Preston Hodge,CB,0,0,2026,2026,143,,64,72.8,D24,0,0,1,0,5,3,0,0,7,0,COLORADO,COLORADO,15,60,,,,,,
131571,Adama Fall,S,0,0,,2027,110,,60.6,64.9,D19,0,0,1,0,0,1,4,0,1,0,ARIZONA ST,ARIZONA ST,6,,,,,,,
131574,Kameron Hawkins,LS,0,0,,2026,143,60,65.8,63.5,S39,0,0,1,4,0,0,0,5,0,0,COLORADO,COLORADO,9,,81.3,,,,,
131576,Woody Jean,G,0,0,,2025,165,60,60,63.4,55,0,0,1,1,0,0,0,0,0,0,FAU,FAU,1,,,,,,,
131582,Tyler Loop,K,0,0,2025,2025,109,,60.1,67.4,S33,0,0,1,5,0,5,0,0,0,0,ARIZONA,ARIZONA,10,,,,,56.7,73.4,
131589,Derick Mourning Jr.,LB,0,0,,2026,314,,64.6,67.5,D18,0,0,1,0,0,0,0,0,9,0,TEXAS ST,TEXAS ST,9,,,,,,,
131594,Paris Shand,DI,0,0,2025,2025,211,60,61.5,61.6,D00,0,0,1,7,0,0,0,4,0,0,LSU,LSU,11,,,,,,,
131596,Treydan Stukes,CB,0,0,2026,2026,109,,62.3,66.3,D02,0,0,1,0,2,0,0,0,5,0,ARIZONA,ARIZONA,7,60,,,,,,
131600,Dion Wilson Jr.,DI,0,0,2026,2026,304,,60.5,67.2,D04,0,0,1,0,4,0,0,0,3,0,SYRACUSE,SYRACUSE,7,59,,,,,,
131602,Jaydin Young,CB,0,0,,2025,265,,54.4,68.8,D19,0,0,1,0,0,2,0,5,5,0,OREGON ST,OREGON ST,12,,,,,,,
131603,Elijhah Badger,WR,0,0,2025,2025,163,,60,61.2,06,0,0,1,0,0,0,1,0,0,0,FLORIDA,FLORIDA,1,,,,,,,
131604,Jean Boyd III,CB,1,0,,2025,285,,71.1,73.1,D28,0,0,1,0,0,4,0,9,8,0,S JOSE ST,S JOSE ST,21,,,,,,,
131606,LV Bunkley-Shelton,WR,0,0,,2025,174,,60,63.6,04,0,0,1,0,0,0,0,0,4,0,GA SOUTHRN,GA SOUTHRN,4,,,,63.1,,,
131619,Caleb McCullough,LB,0,0,,2025,110,,62.3,69.2,D22,0,0,1,0,1,7,4,0,1,0,ARIZONA ST,ARIZONA ST,13,60,,,,,,
131623,Daniyel Ngata,HB,0,0,,2025,340,,59.9,65.3,21,0,0,1,0,0,0,4,0,0,0,WASHINGTON,WASHINGTON,4,,,,,,,
131624,Omarr Norman-Lott,DI,0,0,2025,2025,307,,59.8,62,D55,0,0,1,0,1,0,0,0,0,0,TENNESSEE,TENNESSEE,1,59.6,,,,,,
131636,Ed Woods,CB,0,0,,2025,223,,60,65.2,D04,0,0,1,0,1,1,0,0,0,0,MICH STATE,MICH STATE,2,60,,,,,,
131638,Ender Aguilar,G,0,0,,2026,320,60,60.8,63.1,50,0,0,1,4,0,0,0,0,0,0,TULSA,TULSA,4,,,,,,,
131644,Ricky Correia,DI,0,0,,2025,130,,59.8,62,D91,0,0,1,0,1,0,0,0,0,0,CAL,CAL,1,59.6,,,,,,
131650,Jeremiah Hunter,WR,0,0,,2025,340,,61.1,66.7,06,0,0,1,0,0,6,4,0,0,0,WASHINGTON,WASHINGTON,10,,,,,,,
131671,Chris Carpenter,WR,0,0,,2025,331,,60,63.9,05,0,0,1,0,0,0,0,0,5,0,UTSA,UTSA,5,,,,63.8,,,
131673,Gerad Lichtenhan,T,0,0,2025,2025,265,60,61.5,68.4,71,0,0,1,5,0,0,0,0,0,0,OREGON ST,OREGON ST,5,,,,,,,
131674,Shaadie Clayton-Johnson,HB,0,0,,2026,319,,60.1,62.4,02,0,0,1,0,0,0,7,0,0,0,TULANE,TULANE,7,,,61.7,,,,
131682,Michael Harrison,TE,0,0,,2025,284,,60.1,66,87,0,0,1,0,0,0,4,0,0,0,S DIEGO ST,S DIEGO ST,4,,,,,,,
131686,Montana Lemonious-Craig,WR,0,0,2025,2025,109,,61.9,70.6,05,0,0,1,0,0,0,4,0,5,0,ARIZONA,ARIZONA,9,,,,,,,
131701,Kai Arneson,G,0,0,,2025,239,60,60.5,63.2,64,0,0,1,3,0,0,0,0,0,0,NEVADA,NEVADA,3,,,,,,,
131713,Kris Hutson,WR,0,0,,2026,341,,60,62.2,01,0,0,1,0,0,0,1,0,0,0,WASH STATE,WASH STATE,1,,,,,,,
131719,Dontae Manning,CB,0,0,2025,2025,264,,55.3,68,D08,0,0,1,0,2,4,0,5,0,0,OREGON,OREGON,11,59.9,,,,,,
131721,Logan Sagapolu,DI,0,0,,2026,340,60.3,61.7,66.6,D97,0,0,1,5,0,0,0,3,0,0,WASHINGTON,WASHINGTON,8,,,,,,,
131726,Bradyn Swinson,ED,0,0,2025,2025,211,,60.5,64.9,D04,0,0,1,0,3,0,0,0,1,0,LSU,LSU,4,59.8,,,,,,
131733,Josh Green,P,0,0,,2025,265,60,60.9,66.2,S37,0,0,1,5,0,0,0,5,0,0,OREGON ST,OREGON ST,10,,,,,,,46.6
131735,Peyton Hogan,LS,0,0,,2025,265,61.6,65.9,63.5,S33,0,0,1,5,0,0,0,5,0,0,OREGON ST,OREGON ST,10,,81.1,,,,,
131737,Dante Jackson,K,0,0,,2025,102,,60,67.8,S36,0,0,1,0,0,4,0,0,0,0,AKRON,AKRON,4,,,,,,71.5,
131748,Jake Overman,TE,0,0,,2026,268,60,60.9,63.5,87,0,0,1,4,0,0,0,0,0,0,PITTSBURGH,PITTSBURGH,4,,,,,,,
131766,Lance Keneley,ED,0,0,,2025,109,60,61.5,67.3,D90,0,0,1,5,1,0,0,5,0,0,ARIZONA,ARIZONA,11,60,,,,,,
131768,Kiersten Lee,ED,0,0,,2026,175,,61.5,67,D54,0,0,1,0,0,5,0,0,0,0,GA STATE,GA STATE,5,,,,,,,
131771,Connor McLaughlin,T,0,0,,2026,300,61.2,61.9,68.7,71,0,0,1,7,0,0,0,0,0,0,STANFORD,STANFORD,7,,,,,,,
131777,James Pogorelc,T,0,0,,2026,154,60,61.2,63.4,78,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,,,,,,,
131778,Omari Porter,CB,0,0,,2026,300,,63.7,70.6,D27,0,0,1,0,0,8,2,0,5,0,STANFORD,STANFORD,15,,,,,,,
131786,Benjamin Yurosek,TE,0,0,2025,2025,173,60,60.1,62.9,84,0,0,1,1,0,0,1,0,0,0,GEORGIA,GEORGIA,2,,,,,,,
131788,Luke Akers,P,0,0,,2026,256,,60.7,69.6,S11,0,0,1,0,0,4,0,7,0,0,NWESTERN,NWESTERN,11,,,,,,67.8,47.7
131789,Choe Bryant-Strother,ED,0,0,,2026,128,,60,62.9,D33,0,0,1,0,1,0,0,0,0,0,BYU,BYU,1,60,,,,,,
131791,Bruno Fina,T,0,0,2026,2026,154,60,61,62.8,75,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,,,,,,,
131794,John Humphrey,CB,0,0,2025,2025,326,,61.8,67.6,D19,0,0,1,0,0,4,0,0,3,0,USC,USC,7,,,,,,,
131795,Myles Jackson,ED,0,0,,2026,320,,60.1,64.9,D00,0,0,1,0,5,0,0,0,1,0,TULSA,TULSA,6,59.5,,,,,,
131805,Grant Norberg,TE,0,0,,2026,285,60,60.6,62.5,87,0,0,1,3,0,0,2,0,0,0,S JOSE ST,S JOSE ST,5,,,,,,,
131812,Matt Sykes,WR,0,0,,2025,275,,60.2,66.2,08,0,0,1,0,0,0,2,0,0,0,RICE,RICE,2,,,,,,,
131817,DJ Warnell,S,0,0,,2026,190,,64,70.1,D10,0,0,1,0,0,12,0,0,8,0,INDIANA,INDIANA,20,,,,,,,
131824,Andres Dewerk,T,0,0,,2026,108,60,61.4,62,79,0,0,1,4,0,0,0,0,0,0,APP STATE,APP STATE,4,,,,,,,
131828,Parker Lewis,K,0,0,,2025,110,,60,69.4,S29,0,0,1,0,0,7,0,0,0,0,ARIZONA ST,ARIZONA ST,7,,,,,,76.1,
131829,Danny Lockhart II,LB,0,0,,2025,312,,60.4,63.3,D54,0,0,1,0,0,3,0,0,0,0,TEXAS A&M,TEXAS A&M,3,,,,,,,
131849,Xavier Carlton,ED,0,0,2025,2025,130,60,61,64.1,D44,0,0,1,5,3,0,0,0,0,0,CAL,CAL,8,59.8,,,,,,
131852,Van Fillinger,ED,0,0,,2025,328,,93.4,62.6,D07,0,0,1,0,3,0,0,0,0,0,UTAH,UTAH,3,91.3,,,,,,
131853,Sione Fotu,LB,0,0,,2028,328,,60.3,64.6,D12,0,0,1,0,3,0,0,0,0,0,UTAH,UTAH,3,60.1,,,,,,
131859,Jaren Kump,C,0,0,2026,2026,328,60,61.5,67.8,68,0,0,1,5,0,0,0,0,0,0,UTAH,UTAH,5,,,,,,,
131860,Kamo'i Latu,LB,0,0,,2026,349,,61.6,69,D13,0,0,1,0,0,6,0,0,0,0,WISCONSIN,WISCONSIN,6,,,,,,,
131868,Jordan Noyes,K,0,0,,2025,144,,60,63.7,S23,0,0,1,6,0,0,0,0,0,0,COLO STATE,COLO STATE,6,,,,,65.8,,
131869,Connor O'Toole,ED,2,0,2025,2025,328,60,82.3,67.1,D81,0,0,1,5,1,0,0,6,0,0,UTAH,UTAH,12,59.6,,,,,,
131870,Money Parks,WR,0,0,,2025,328,,60,61.8,10,0,0,1,0,0,0,3,0,0,0,UTAH,UTAH,3,,,58.9,,,,
131875,Nate Ritchie,S,0,0,,2028,328,,66.6,71.4,D31,0,0,1,0,3,1,3,0,5,0,UTAH,UTAH,12,60,,,,,,
131876,Caine Savage,CB,0,0,,2025,239,,60.6,67.7,D01,0,0,1,0,0,4,0,4,1,0,NEVADA,NEVADA,9,,,,,,,
131877,Junior Tafuna,DI,0,0,2025,2025,328,,59.7,62.7,D58,0,0,1,0,3,0,0,0,0,0,UTAH,UTAH,3,59.5,,,,,,
131882,Zemaiah Vaughn,CB,0,0,2025,2025,328,,60,67.1,D05,0,0,1,0,3,0,0,3,0,0,UTAH,UTAH,6,60,,,,,,
131886,Sam Adams II,HB,0,0,,2026,340,,68.2,71.3,28,0,0,1,0,0,6,4,0,4,1,WASHINGTON,WASHINGTON,14,,,,,,,
131889,Carson Bruener,LB,0,0,2025,2025,340,,60,61.3,D42,0,0,1,0,3,0,0,0,0,0,WASHINGTON,WASHINGTON,3,60,,,,,,
131891,Jacobe Covington,CB,0,0,2025,2025,326,,62.1,70.4,D14,0,0,1,0,0,7,0,1,5,0,USC,USC,13,,,,,,,
131892,Makell Esteen,S,0,0,,2026,340,,69.9,67.4,D24,0,0,1,0,0,6,0,3,0,0,WASHINGTON,WASHINGTON,9,,,,,,,
131899,Elijah Jackson,CB,0,0,,2026,340,,83.5,70.5,D25,0,0,1,0,0,6,0,3,4,2,WASHINGTON,WASHINGTON,13,,,,,,,
131900,Kasen Kinchen,CB,0,0,,2026,239,,60.4,65.4,D16,0,0,1,0,0,0,0,0,2,0,NEVADA,NEVADA,2,,,,,,,
131903,Cooper McDonald,ED,0,0,2025,2025,305,,60.4,65.2,D44,0,0,1,0,0,0,1,0,1,0,TCU,TCU,2,,,,,,,
131911,Mark Redman,TE,0,0,2025,2025,210,61.4,61.9,63.1,83,0,0,1,9,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,9,,,,,,,
131915,Sav'ell Smalls,TE,0,0,,2026,143,60,60.1,68.5,31,0,0,1,4,0,0,5,5,5,0,COLORADO,COLORADO,19,,,,,,,
131919,Anthony Ward,LB,0,0,,2026,340,,62.2,67.7,D57,0,0,1,0,0,6,4,3,4,0,WASHINGTON,WASHINGTON,17,,,,,,,
131922,Justin Anderson,S,0,0,,2026,102,,60,71.4,D04,0,0,1,0,0,0,0,5,1,0,AKRON,AKRON,6,,,,,,,
131933,Ayden Hector,S,0,0,,2026,144,,72.5,70.2,D15,0,0,1,0,0,0,4,0,7,0,COLO STATE,COLO STATE,11,,,,,,,
131934,Joey Hobert,WR,0,0,,2025,314,,59.6,66.8,10,0,0,1,0,0,0,1,3,0,0,TEXAS ST,TEXAS ST,4,,,,,,,
131938,Devin Kylany,C,0,0,,2026,341,60,61.6,64.5,70,0,0,1,7,0,0,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
131939,Jackson Lataimua,S,0,0,,2026,341,,60,64.3,D02,0,0,1,0,0,0,0,0,1,0,WASH STATE,WASH STATE,1,,,,,,,
131941,Justin Lohrenz,ED,0,0,,2026,320,60,55.9,63.7,D94,0,0,1,4,1,0,0,7,0,0,TULSA,TULSA,12,59.8,,,,,,
131944,Cooper Mathers,TE,0,0,,2025,341,,59.8,65.8,24,0,0,1,0,0,0,4,0,0,0,WASH STATE,WASH STATE,4,,,,,,,
131947,Tanner Moku,S,0,0,,2025,341,,53.2,70.5,D32,1,0,1,0,2,7,3,5,2,0,WASH STATE,WASH STATE,19,60,,,,,,
131950,Dylan Paine,HB,1,0,,2027,341,,68.8,68.3,30,0,0,1,0,0,7,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
131954,Quinn Roff,ED,0,0,,2025,341,,60.1,61.5,D20,0,0,1,0,0,0,0,2,0,0,WASH STATE,WASH STATE,2,,,,,,,
131957,Tristan Souza,DI,0,0,,2026,126,,59.2,64,D55,0,0,1,0,6,0,0,6,0,0,BUFFALO,BUFFALO,12,58.8,,,,,,
131959,Rodrick Tialavea,G,0,0,,2026,341,62.5,62.2,67.6,57,0,0,1,7,0,0,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
