playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesPassRushDefense,gradesCoverageDefense
146926,Nick Barrett,DI,0,0,2026,0,0,,S CAROLINA,0,D93,0,0,0,6,1,2026,14,,0,0,0,0,0,0,7,0,62.9,0,0,0,0,S CAROLINA,0,0,0,0,,0,,62.2,,73.5,0,289,14,0,7,0,0,8,0,0,0,0,0,58.1,
146945,De'Shawn Rucker,CB,4,0,2026,1,1,50,USF,4,D22,44,6,0,1,1,2026,2,52.9,9,2,0,0,28,0,0,0,62.9,37,0,0,0,USF,2,0,0,0,5,1,20,72.1,4.5,76.2,0,327,46,3,0,0,56.3,17,0,0,0,0,2,59.4,72.5
146947,Jerrod Gentry,S,0,0,,0,0,,BUFFALO,0,D29,2,2,0,0,1,2026,0,,0,0,0,0,0,0,0,0,60,0,0,0,0,BUFFALO,0,0,0,0,,0,,60.9,,63.3,0,126,2,0,0,0,0,2,0,0,0,0,0,,
146950,Amari McNeill,DI,0,0,2026,0,0,,COLORADO,1,D88,0,0,0,31,1,2026,42,69.7,0,0,1,0,0,16,2,0,51.5,0,0,0,0,COLORADO,1,0,1,0,,0,0,54.2,,75.5,0,143,42,0,24,0,0,11,0,0,0,0,0,57,60
146966,John Howse IV,S,0,0,,0,1,,MIDDLE TN,4,D31,60,36,0,1,1,2027,0,66.2,0,0,0,0,38,0,0,0,62.1,0,0,0,0,MIDDLE TN,0,0,0,0,,9,12.5,63.3,,75.6,0,224,60,0,0,0,0,21,0,3,15,0,0,59.5,63.3
146967,Miles Capers,ED,0,0,,0,2,,VANDERBILT,4,D29,4,4,0,34,1,2027,67,47.8,0,0,3,0,6,0,0,0,74.1,0,0,0,1,VANDERBILT,4,0,3,0,,0,22.2,79.6,,82.3,0,333,71,0,0,0,0,31,0,3,0,0,67,76.1,63.2
146968,Marlen Sewell,S,0,0,2026,0,1,,VANDERBILT,1,D07,20,11,0,1,1,2026,1,60.1,0,0,0,0,11,0,0,0,64.2,0,0,0,0,VANDERBILT,0,0,0,0,,2,20,60.8,,74.3,0,333,21,0,0,0,0,9,0,3,7,0,1,59.2,58.6
146969,Tyson Russell,CB,4,0,2025,0,0,75,VANDERBILT,1,D08,27,0,0,0,1,2025,0,74.2,42,3,0,0,17,0,0,0,61.1,24,0,0,0,VANDERBILT,1,0,0,0,33,3,0,52.4,14,75,0,333,27,0,0,0,147.9,10,1,0,0,1,0,,51.5
146972,CJ Taylor,S,2,0,,0,1,100,VANDERBILT,3,D01,48,15,0,8,1,2025,10,64.7,19,2,1,0,26,0,0,0,65.8,1,1,1,0,VANDERBILT,1,0,2,0,16,5,20,57.1,9.5,0,0,333,58,4,0,0,106.3,24,0,1,27,0,10,61.1,58.5
146975,Devin Lee,DI,0,0,,0,0,,VANDERBILT,0,D99,0,0,0,5,1,2026,7,,0,0,0,0,0,0,0,0,60.8,0,0,0,0,VANDERBILT,0,0,0,0,,0,,60.3,,70,0,333,7,0,7,0,0,2,0,0,0,0,0,58.2,
146977,Marcus Bradley,ED,0,0,,0,0,,ARK STATE,0,D01,0,0,0,5,1,2026,9,,0,0,1,0,0,0,0,0,54.8,0,0,0,0,ARK STATE,0,0,1,0,,0,,57.2,,72.6,0,113,9,0,0,0,0,4,0,0,0,0,9,64.6,
146982,Tunmise Adeleye,DI,0,0,,0,0,,TEXAS ST,2,D30,0,0,0,14,1,2027,20,71.9,0,0,0,0,0,8,0,0,73.7,0,0,0,0,TEXAS ST,1,0,0,0,,0,0,69,,73.1,0,314,20,0,12,0,0,6,1,0,0,0,0,57.8,60
146987,Marcus Burris Jr.,DI,0,0,,0,0,,INDIANA,1,D92,0,0,0,26,1,2026,41,70.2,0,0,2,0,0,8,0,0,55.7,0,0,1,0,INDIANA,1,1,2,0,,0,0,59.3,,0,0,190,41,0,27,0,0,15,0,0,0,0,6,69.5,
146997,Jardin Gilbert,S,1,0,,1,0,100,LSU,3,D02,25,6,1,1,1,2027,0,82.7,31,1,0,0,13,0,0,0,64.9,0,0,0,0,LSU,1,0,1,0,31,4,0,72.5,31,74.2,0,211,25,16,0,0,118.8,11,0,0,15,0,0,75.3,67.3
147001,Elijah Jeudy,DI,0,0,,0,0,,NEBRASKA,1,D16,0,0,0,5,1,2026,10,70.1,0,0,0,0,0,5,3,0,71.4,0,0,0,0,NEBRASKA,0,0,0,0,,0,0,70.2,,71.5,0,238,10,0,1,0,0,5,0,0,0,0,1,56.9,
147007,Drey Norwood,CB,3,0,2026,0,0,66.7,MISSOURI,1,D12,52,8,0,0,1,2026,0,78.2,66,2,0,1,31,0,0,0,72.7,40,0,0,0,MISSOURI,1,0,0,0,67,0,0,62.8,33,75.5,0,229,52,44,0,0,109.7,21,1,1,4,1,0,,59.3
147009,Albert Regis,DI,0,0,2026,0,0,,TEXAS A&M,1,D17,0,0,0,16,1,2026,32,72.4,0,0,0,0,0,0,0,0,63,0,0,0,0,TEXAS A&M,1,0,0,0,,0,0,60.4,,74.9,0,312,32,0,32,0,0,16,0,1,0,0,0,55.3,
147032,Jordan Favors,S,0,0,,0,0,,APP STATE,1,D07,18,7,0,0,1,2026,0,75.3,0,0,0,0,11,0,0,1,57,0,0,0,0,APP STATE,0,0,0,0,,1,0,68.8,,73.8,0,108,18,0,0,0,0,7,0,0,10,0,0,,73.6
147035,Caden Sullivan,LB,3,0,,0,0,100,APP STATE,4,D26,38,36,0,1,1,2025,0,81.5,45,3,0,0,22,0,0,0,73.6,0,0,0,0,APP STATE,2,0,0,0,23,2,0,63.2,15,74.2,0,108,38,6,0,0,118.8,15,0,3,0,0,0,59.1,56
147038,Kyle Arnholt,LB,0,0,,0,0,,APP STATE,2,D56,30,29,0,0,1,2026,0,78,0,0,0,0,17,0,0,0,59.1,0,0,0,0,APP STATE,1,0,0,0,,1,0,56.8,,71.7,0,108,30,0,0,0,0,13,0,1,0,0,0,,56.3
147061,Torren Coppage-El,ED,0,0,,0,0,,HOUSTON,0,D40,3,1,0,0,1,2026,0,,0,0,0,0,2,0,0,0,60,0,0,0,0,HOUSTON,0,0,0,0,,2,,62.7,,69.1,0,182,3,0,0,0,0,1,0,0,0,0,0,,61.3
147066,Justin Parks,LB,5,0,,0,3,100,ARK STATE,6,D29,44,16,0,0,1,2025,1,48.6,39,5,0,0,20,0,0,0,48.8,0,0,0,0,ARK STATE,2,0,0,0,13,28,25,56,7.8,75.6,0,113,45,24,0,0,99.2,25,1,3,0,0,1,,61.1
147068,Cam Jeffery,LB,0,0,,0,0,,ARK STATE,0,D33,3,3,0,0,1,2025,0,,0,0,0,0,0,0,0,0,59.8,0,0,0,0,ARK STATE,0,0,0,0,,0,,50.2,,63.6,0,113,3,0,0,0,0,3,0,0,0,0,0,,
147074,Tim Hardiman,DI,0,0,,0,0,,ARK STATE,0,D90,0,0,0,14,1,2026,37,,0,0,0,0,0,1,8,0,51,0,0,0,0,ARK STATE,0,0,0,0,,0,,51.2,,76.5,0,113,37,0,28,0,0,23,0,0,0,0,0,56.2,
147092,Josaiah Stewart,ED,0,0,2025,0,0,,MICHIGAN,1,D00,1,1,0,16,1,2025,29,73,0,0,1,0,6,0,0,0,65.7,0,1,0,0,MICHIGAN,1,0,2,0,,0,0,81.5,,77.4,0,222,30,0,0,0,0,8,0,0,0,0,29,85,61.9
147094,Tobias Fletcher,S,1,0,,0,1,100,COAST CAR,3,D04,58,21,0,0,1,2025,0,51.7,4,1,0,0,29,0,0,0,68.3,0,0,0,0,COAST CAR,1,0,0,0,4,5,25,69.5,4,76.3,0,141,58,2,0,0,83.3,29,0,0,32,0,0,,68.4
147099,Joah Cash,ED,1,0,,0,0,100,COAST CAR,2,D36,2,1,0,7,1,2026,17,78.1,2,1,3,0,4,0,0,0,64.5,0,0,0,0,COAST CAR,1,0,3,0,2,1,0,72.9,2,76.7,0,141,19,1,0,0,79.2,8,0,0,0,0,17,62.3,72.6
147100,Tre Pinkney,LB,4,0,,0,1,50,SO MISS,8,D17,50,43,0,4,1,2026,2,74.4,21,2,2,0,25,0,0,0,63,0,0,0,0,SO MISS,4,0,2,0,15,7,9.1,58.3,10.5,73.4,0,296,52,18,0,0,65.6,23,0,2,0,0,2,47.7,59
147103,Travis Nesbitt,DI,0,0,,0,0,,COAST CAR,1,D98,0,0,0,9,1,2026,13,70.2,0,0,0,0,0,5,0,0,67.3,0,0,0,0,COAST CAR,1,0,0,0,,0,0,65.1,,71.8,0,141,13,0,8,0,0,4,0,0,0,0,0,56.9,
147125,Isaac Walker,ED,2,0,,0,0,100,GA SOUTHRN,0,D07,3,1,0,32,1,2026,52,72.2,12,2,2,0,6,4,0,0,64,0,0,1,1,GA SOUTHRN,0,0,2,0,11,2,0,56.3,6,0,0,174,55,20,1,0,91.7,17,0,1,0,0,47,67.3,41.2
147127,Mike Edwards III,LB,5,0,,0,2,80,E CAROLINA,5,D10,68,54,0,7,1,2025,6,49.8,55,4,1,0,40,0,0,0,44.3,0,0,0,0,E CAROLINA,3,0,1,0,31,13,20,49.9,13.8,77.3,0,156,74,19,0,0,112.5,27,1,3,1,0,6,62.8,53.3
147128,Eldrick Robinson II,LB,0,0,,0,0,,WAKE,1,D08,11,11,0,0,1,2027,0,73.1,0,0,0,0,2,0,0,0,42.7,0,0,0,0,WAKE,0,0,0,0,,0,0,42.9,,69.1,0,339,11,0,0,0,0,9,0,0,0,0,0,,60.2
147130,Davion Rhodes,ED,0,0,,0,0,,GA SOUTHRN,0,D91,0,0,0,21,1,2027,36,71.1,0,0,0,0,0,7,0,0,61.9,0,1,0,0,GA SOUTHRN,0,0,1,0,,0,0,58.4,,76.5,0,174,36,0,0,0,0,15,0,1,0,0,29,54.2,60
147211,Lamondre Brooks,ED,0,0,,0,0,,S ALABAMA,1,D20,1,1,0,1,1,2025,6,75.3,0,0,0,0,0,0,0,0,71.3,0,0,0,0,S ALABAMA,1,0,0,0,,0,0,80.9,,71.9,0,288,7,0,0,0,0,6,0,1,0,0,6,61,
147218,Ed Smith IV,DI,0,0,,0,0,,S ALABAMA,2,D45,0,0,0,8,1,2027,17,72.4,0,0,0,0,0,2,3,0,77.1,0,1,0,0,S ALABAMA,2,0,1,0,,0,0,78.1,,73.3,0,288,17,0,12,0,0,9,0,0,0,0,0,63.7,
147264,Caleb Ransaw,S,5,0,2025,0,1,20,TULANE,4,D07,52,6,0,1,1,2025,22,49,9,1,0,0,34,0,0,0,64.1,0,0,0,0,TULANE,2,0,0,0,9,45,20,59.4,9,82.9,0,319,74,5,0,0,39.6,39,0,0,1,0,22,60,56.6
147269,Phillip Lee,ED,0,0,,0,1,,TROY,2,D01,1,0,0,10,1,2026,28,46.1,0,0,1,0,1,0,0,0,67.8,0,0,0,0,TROY,1,0,1,0,,1,20,67.6,,78.5,0,318,29,0,0,0,0,18,1,2,0,0,28,60.4,60
147271,Jordan Stringer,LB,5,0,,0,1,80,TROY,9,D07,55,54,1,2,1,2026,0,71.3,14,4,0,0,21,0,0,0,48.2,1,0,0,0,TROY,7,0,1,0,6,0,7.7,62.9,3.5,75.8,0,318,55,10,0,0,79.2,32,0,3,0,0,0,70.5,71.9
147274,Julian Peterson,DI,0,0,,0,0,,TROY,1,D99,0,0,1,13,1,2026,48,72.9,0,0,1,0,1,19,2,0,36.3,0,0,0,0,TROY,2,0,2,0,,0,0,44.8,,75.7,0,318,48,0,27,0,0,34,0,0,0,0,0,69.1,60
147285,Tylon Dunlap,DI,0,0,,0,0,,KENNESAW,1,D50,0,0,1,31,1,2026,42,74.9,0,0,1,0,0,19,2,0,69.5,0,0,0,0,KENNESAW,2,0,2,0,,0,0,66.6,,75.1,0,200,42,0,21,0,0,11,0,2,0,0,0,56,62
147291,Fuches Lewis II,DI,0,0,,0,1,,GA STATE,4,D56,0,0,0,20,1,2026,39,57.8,0,0,0,0,0,13,1,0,66.2,0,0,0,0,GA STATE,4,0,0,0,,0,14.3,67.1,,75,0,175,39,0,25,0,0,19,0,2,0,0,0,55.1,61
147395,Tui Faumuina-Brown,LB,8,0,,0,1,87.5,UCONN,10,D15,71,64,0,20,1,2025,14,71.6,64,7,3,0,26,0,0,0,71.2,0,0,0,2,UCONN,6,0,3,0,24,7,7.7,65.1,9.1,76.8,0,146,85,77,0,0,100,39,0,2,0,0,14,59.8,58.2
147397,Durante Jones,S,1,0,,0,1,0,UCONN,3,D02,44,24,0,0,1,2025,3,61.2,0,0,0,0,26,0,0,0,72.7,0,0,0,0,UCONN,2,0,0,0,,3,14.3,66.8,,76,0,146,47,0,0,0,39.6,21,0,3,17,0,3,,61
147407,Langston Hardy,ED,1,1,,0,0,100,UCONN,3,D19,16,13,0,24,1,2027,42,77.8,3,1,1,1,6,1,0,0,64.8,0,0,0,0,UCONN,1,0,1,0,3,3,0,70,3,80.4,0,146,58,3,0,0,39.6,28,1,0,0,0,41,52.6,85
147436,Louce Julien,ED,0,0,,1,0,,UMASS,1,D18,0,0,1,20,1,2026,47,74.8,0,0,0,0,0,14,0,0,67.6,0,0,0,0,UMASS,2,0,1,0,,0,0,81.3,,77.3,0,216,47,0,2,0,0,27,0,0,0,0,31,84.3,
147440,Aquan Robinson,ED,0,0,,0,0,,UMASS,0,D50,0,0,0,3,1,2026,7,,0,0,0,0,0,1,0,0,60.3,0,0,0,0,UMASS,0,0,0,0,,0,,60.2,,71.3,0,216,7,0,0,0,0,4,0,0,0,0,6,59.2,
147461,Syrus Dumas,CB,3,0,,0,0,100,UTSA,1,D13,22,3,0,0,1,2025,0,77,83,3,0,0,14,0,0,0,71.8,19,0,0,0,UTSA,1,0,0,0,49,0,0,38.4,27.7,73.1,0,331,22,61,0,0,118.8,8,1,1,0,0,0,,31.1
147464,Dylan Early,S,1,0,,0,0,100,NEW MEX ST,1,D11,29,7,0,0,1,2025,0,78.3,69,1,0,0,16,0,0,0,70.3,0,0,0,0,NEW MEX ST,1,0,0,0,69,0,0,42.9,69,75.5,0,242,29,35,0,0,158.3,13,0,1,22,1,0,,31.9
147487,Ryan Barnes,CB,0,0,,0,0,,UMASS,1,D14,12,0,0,0,1,2026,0,73.5,0,0,0,0,3,0,0,0,64.1,11,0,0,0,UMASS,0,0,0,0,,1,0,65.1,,71.7,0,216,12,0,0,0,0,9,0,0,0,0,0,,62.2
147492,Prince Kollie,LB,0,0,,0,0,,VANDERBILT,1,D20,10,9,0,3,1,2026,4,73.6,0,0,0,0,9,0,0,0,60,0,0,0,0,VANDERBILT,1,0,0,0,,1,0,75.4,,73.2,0,333,14,0,0,0,0,2,0,0,0,0,4,57.4,72.4
147496,Jason Onye,DI,0,0,,0,0,,NOTRE DAME,2,D47,0,0,2,13,1,2027,22,74.9,0,0,3,0,0,2,0,0,56.3,0,0,0,1,NOTRE DAME,3,0,5,0,,0,0,78.6,,73.2,0,258,22,0,20,0,0,9,0,0,0,0,0,88.8,
147503,Talan Alfrey,S,1,0,,0,0,0,BYU,2,D25,12,7,0,1,1,2026,2,77.8,0,0,0,0,6,0,0,0,70,0,0,0,0,BYU,0,0,0,0,,2,0,52.1,,72.1,0,128,14,0,0,0,39.6,7,0,1,3,0,2,58.8,41.2
147517,Blake Mangelson,DI,0,0,2025,0,0,,BYU,0,D93,0,0,0,18,1,2025,33,,0,0,1,0,0,6,2,0,82.1,0,0,0,0,BYU,0,0,1,0,,0,,75.2,,74.7,0,128,33,0,25,0,0,15,0,0,0,0,0,57.8,
147520,John Nelson,DI,0,0,,0,0,,BYU,1,D94,0,0,0,15,1,2026,29,72.1,0,0,0,0,0,0,11,0,70.1,0,0,0,0,BYU,1,0,0,0,,0,0,66.4,,75.7,0,128,29,0,18,0,0,14,0,1,0,0,0,55.8,
147531,Joshua Singh,DI,0,0,,0,0,,BYU,1,D99,1,1,0,11,1,2026,23,70.1,0,0,0,0,0,4,9,0,67.6,0,0,0,0,BYU,1,0,0,0,,0,0,68.9,,74.8,0,128,24,0,10,0,0,13,0,0,0,0,0,55.4,66.4
147534,Tanner Wall,S,1,0,2026,0,0,0,BYU,2,D28,28,3,0,0,1,2026,0,79.6,0,0,0,0,15,0,0,0,56.1,0,0,0,0,BYU,0,0,0,0,,0,0,55.6,,75.6,0,128,28,0,0,0,39.6,13,0,0,25,0,0,,57.1
147540,Chris Boti,DI,0,0,,0,0,,LIBERTY,0,D92,0,0,0,29,1,2026,35,,0,0,0,0,0,9,1,0,64.7,0,1,0,0,LIBERTY,0,0,1,0,,0,,59.7,,74.6,0,206,35,0,25,0,0,6,0,0,0,0,0,56.2,
147544,Joseph Carter,LB,2,0,,0,0,100,LIBERTY,11,D25,53,53,1,6,1,2026,0,85.7,9,2,0,0,33,0,0,0,90.8,0,0,0,0,LIBERTY,5,0,1,0,5,0,0,88.8,4.5,75.9,0,206,53,12,0,0,85.4,14,1,3,0,0,0,61.8,78.2
147682,Sebastian Valdez,DI,0,0,2025,0,1,,WASHINGTON,4,D50,1,1,0,25,1,2025,41,49.1,0,0,0,0,0,4,18,0,61.4,0,1,2,0,WASHINGTON,4,0,1,0,,0,20,49.3,,0,0,340,42,0,19,0,0,17,0,0,0,0,0,57.9,
147747,L'Cier Luter,DI,0,0,,0,0,,BALL ST,1,D90,0,0,0,12,1,2026,22,72.4,0,0,0,0,0,0,0,0,71.6,0,0,0,0,BALL ST,1,0,0,0,,0,0,71.5,,73.5,0,117,22,0,22,0,0,10,0,1,0,0,0,61.8,
147813,Deshawn Lynch,ED,0,0,,0,0,,WASHINGTON,1,D41,0,0,0,4,1,2026,8,34.5,0,0,0,0,1,0,0,0,66.5,0,0,0,0,WASHINGTON,1,0,0,0,,0,0,64,,73.6,0,340,8,0,0,0,0,3,0,0,0,0,8,55.1,60
147821,Cameron Broussard,S,3,0,,0,1,66.7,WASHINGTON,3,D08,57,12,0,0,1,2025,0,55.7,31,2,0,0,37,0,0,0,46.6,1,0,2,0,WASHINGTON,0,2,0,0,16,12,20,43.8,15.5,77.9,0,340,57,24,0,0,100.7,20,0,1,32,0,0,,45
147861,Jack Kelly,LB,0,0,2026,0,0,,BYU,2,D17,42,41,1,10,1,2026,4,78.6,0,0,1,0,16,0,0,0,75.7,0,0,0,0,BYU,2,0,2,0,,1,0,79.9,,75.4,0,128,46,0,0,0,0,20,0,1,0,0,4,79.6,63.8
147970,Garland Benyard,LB,1,0,,0,1,100,KENNESAW,3,D07,48,48,0,10,1,2026,5,48.9,3,1,1,0,29,0,0,0,59.3,0,0,0,0,KENNESAW,3,0,1,0,3,0,20,60.5,3,78.3,0,200,53,10,0,0,79.2,14,0,1,0,0,5,65.3,58
147978,Chance Gamble,CB,4,0,,0,0,50,GA SOUTHRN,4,D31,66,9,0,0,1,2027,0,81.9,17,2,0,0,44,0,0,0,71.8,56,0,1,0,GA SOUTHRN,2,0,0,0,11,1,0,55.5,8.5,0,0,174,66,5,0,0,61.5,22,0,2,0,0,0,,55.4
147984,Adam Watkins,DI,0,0,,0,0,,KENNESAW,1,D97,0,0,0,12,1,2026,20,71.3,0,0,0,0,0,18,0,0,71.2,0,0,0,0,KENNESAW,1,0,0,0,,0,0,72.9,,72.5,0,200,20,0,1,0,0,8,0,0,0,0,1,64.9,
147990,Deontre Morris,S,0,0,,0,1,,GA SOUTHRN,1,D11,22,6,0,0,1,2026,0,28.5,0,0,0,0,12,0,0,0,64,0,0,0,0,GA SOUTHRN,0,0,0,0,,3,50,59.3,,73.4,0,174,22,0,0,0,0,10,0,0,13,0,0,,56.2
148010,Jaylen Dotson,CB,5,0,,0,1,60,KENT STATE,1,D19,72,1,0,0,1,2026,0,52.6,33,3,0,0,30,0,0,0,54.3,71,0,0,0,KENT STATE,0,0,0,0,17,0,25,62.5,11,77.8,0,201,72,37,0,0,79.6,42,0,2,0,0,0,,64.3
148086,Johnathan Edwards,CB,2,0,2025,0,0,100,TULANE,1,D08,35,6,0,1,1,2025,0,74.3,18,2,0,0,17,0,0,0,63.4,29,0,0,0,TULANE,1,0,0,0,20,0,0,77.1,9,73.6,0,319,35,27,0,0,104.2,17,1,0,0,0,0,60,78.3
148369,Jailin Walker,LB,5,0,2025,0,1,80,INDIANA,4,D02,42,34,0,10,1,2025,14,66.6,43,4,2,0,26,0,0,0,54.9,0,1,1,0,INDIANA,3,0,3,0,22,8,14.3,55.3,10.8,0,0,190,56,28,0,0,102.5,20,1,2,0,0,14,73.2,56
148426,Angelo Rankin Jr.,CB,4,0,,0,2,25,DOMINION,3,D00,63,4,0,1,1,2026,6,34.2,10,1,0,1,30,0,0,0,70,57,0,1,0,DOMINION,0,0,0,0,10,2,33.3,78.2,10,78.7,0,263,69,4,0,2,0,38,0,1,0,0,6,60,78.3
148468,Mason Woods,LB,0,0,,0,1,,KENT STATE,4,D45,38,34,0,1,1,2026,0,58.3,0,0,0,0,10,0,0,0,48.8,0,0,0,0,KENT STATE,1,0,0,0,,4,16.7,57.8,,70,0,201,38,0,0,0,0,27,0,1,0,0,0,70.8,65.7
148479,Chantz Harley,CB,4,0,,0,0,25,MARYLAND,1,D24,26,0,0,0,1,2026,0,77,5,1,0,0,16,0,0,0,61.2,25,0,1,0,MARYLAND,0,0,0,0,5,1,0,71.2,5,74,0,215,26,1,0,1,39.6,10,0,1,0,0,0,,70.9
148483,Bryce Ganious,DI,0,0,2025,0,0,,WAKE,1,D55,0,0,1,30,1,2025,60,36.2,0,0,1,0,0,8,16,0,74.4,0,3,0,0,WAKE,1,0,5,0,,0,0,75.5,,77.2,0,339,60,0,36,0,0,30,0,0,0,0,0,67.8,
148507,Jackson Ambush,LB,1,0,,0,1,100,FAU,0,D43,37,37,0,1,1,2025,3,49.3,32,1,0,0,27,0,0,0,38.8,0,0,0,0,FAU,0,0,0,0,32,0,33.3,59.8,32,76.9,0,165,40,5,0,1,158.3,12,0,2,0,1,3,60,69.7
148511,Elijah Hills,DI,0,0,,0,0,,WISCONSIN,0,D94,0,0,0,13,1,2025,34,,0,0,0,0,0,16,1,0,49.1,0,1,1,0,WISCONSIN,0,0,1,0,,0,,42.7,,0,0,349,34,0,16,0,0,21,0,0,0,0,1,55.3,
148570,Ayden Garnes,CB,6,0,2026,0,0,50,W VIRGINIA,7,D00,47,1,0,0,1,2026,0,81.7,31,3,0,0,37,0,0,0,69.8,37,0,0,0,W VIRGINIA,2,0,0,0,11,9,0,55.3,10.3,76.2,0,343,47,6,0,0,65.3,10,0,0,0,0,0,,53
148771,Malin White,ED,0,0,,0,0,,BUFFALO,0,D12,0,0,1,12,1,2026,17,72.2,0,0,0,0,0,9,0,0,62.3,0,0,1,0,BUFFALO,0,0,1,0,,0,,53.1,,0,0,126,17,0,1,0,0,5,0,0,0,0,7,60.7,
148812,Macklin Ayers,LB,0,0,,0,0,,UMASS,2,D25,9,9,0,1,1,2025,2,76,0,0,0,0,4,0,0,0,63.7,0,0,0,0,UMASS,2,0,0,0,,0,0,66.9,,70.8,0,216,11,0,0,0,0,6,0,0,0,0,2,58.8,64.8
148829,Leonard St. Gourdin,S,0,0,,0,0,,UMASS,0,D11,7,4,0,0,1,2025,2,,0,0,0,0,4,0,0,0,61.1,0,0,0,0,UMASS,0,0,0,0,,3,,64.1,,69.8,0,216,9,0,0,0,0,5,0,0,0,0,2,,62.7
148909,Matt Hudson,ED,3,0,,0,1,100,MEMPHIS,4,D49,16,12,1,16,1,2025,35,53,37,3,3,0,18,1,0,0,60.8,0,0,0,0,MEMPHIS,3,0,4,0,19,3,20,66.6,12.3,80,0,218,51,29,0,0,118.1,17,1,0,1,0,34,69,63.4
149114,Shamari Simmons,CB,12,0,,1,0,75,ARIZONA ST,5,D07,74,2,0,2,1,2025,2,81.6,30,9,1,0,45,0,0,0,83.6,0,0,0,0,ARIZONA ST,3,0,1,0,15,72,0,72.3,3.3,81.6,0,110,76,20,0,0,77.1,29,2,0,0,0,2,66.6,66.6
149134,Alex Whitmore,DI,0,0,,0,0,,UNLV,2,D95,0,0,1,21,1,2026,47,75.3,0,0,0,0,0,8,3,0,47.3,0,0,0,0,UNLV,2,0,1,0,,0,0,50.2,,76.3,0,325,47,0,35,0,0,26,0,2,0,0,1,59.7,
149183,Harris Adams,DI,0,0,,0,0,,CINCINNATI,0,D93,0,0,0,2,1,2026,4,,0,0,0,0,0,0,4,0,59.3,0,0,0,0,CINCINNATI,0,0,0,0,,0,,49.2,,69.8,0,138,4,0,0,0,0,2,0,0,0,0,0,59.2,
149264,Ethan Robinson,CB,3,0,2025,0,0,0,MINNESOTA,6,D02,57,7,0,0,1,2025,1,82.9,0,0,0,1,32,0,0,0,73.1,50,0,1,0,MINNESOTA,2,1,0,0,,0,0,85.8,,76.5,0,225,58,0,0,1,0,26,0,2,0,0,1,,85.4
149289,Marquis Cooper,CB,11,1,,0,0,72.7,BUFFALO,7,D28,55,1,0,0,1,2027,4,82.2,76,8,0,1,32,0,0,0,73.6,54,0,0,0,BUFFALO,5,0,0,0,24,0,0,84.2,9.5,78.2,0,126,59,29,0,0,53.6,27,1,0,0,0,4,,83.4
149914,Dominic Morris,CB,10,0,,0,0,60,COLO STATE,3,D04,45,2,0,0,1,2025,0,81.4,73,6,0,0,33,0,0,0,67.6,0,0,0,0,COLO STATE,0,0,0,0,34,43,0,46,12.2,78.1,0,144,45,32,0,0,122.1,12,0,2,0,2,0,,42.7
149940,Savio Frazier,DI,0,0,,0,0,,MIAMI OH,0,D00,0,0,0,14,1,2025,23,70.2,0,0,0,0,0,0,1,0,80.7,0,0,0,0,MIAMI OH,0,0,0,0,,0,0,73.7,,73.9,0,221,23,0,22,0,0,9,0,1,0,0,0,55.7,
149961,Kobe Stewart,ED,0,0,,0,0,,BUFFALO,1,D00,0,0,1,25,1,2026,47,77.3,0,0,1,0,0,15,0,0,72.5,0,0,0,0,BUFFALO,2,0,2,0,,0,0,71.9,,77.9,0,126,47,0,0,0,0,22,0,3,0,0,32,59.3,65.6
150011,Andreas Keaton,S,4,0,,0,0,75,TEMPLE,6,D02,62,31,0,0,1,2025,1,84.2,20,3,0,0,26,0,0,0,69.8,0,0,0,0,TEMPLE,2,0,0,0,8,7,0,65.7,6.7,77.6,0,306,63,27,0,0,85.4,37,0,2,24,0,1,,61.6
150040,Eli Purcell,LB,0,0,,0,0,,TENNESSEE,2,D52,7,6,0,0,1,2025,0,77.8,0,0,0,0,1,0,0,0,73.2,0,0,0,0,TENNESSEE,1,0,0,0,,1,0,74.5,,68.6,0,307,7,0,0,0,0,6,0,1,0,0,0,,60
150107,Elinus Noel III,DI,0,0,,0,0,,BAYLOR,1,D98,0,0,0,3,1,2025,16,72.4,0,0,0,0,0,0,15,0,66.8,0,0,0,0,BAYLOR,1,0,0,0,,0,0,66.9,,74.6,0,118,16,0,1,0,0,13,0,1,0,0,0,58.7,
150178,Jake Golday,LB,0,0,2026,0,0,,CINCINNATI,3,D11,28,5,0,1,1,2026,2,79.7,0,0,1,0,22,0,0,0,53.9,0,0,0,0,CINCINNATI,0,0,1,0,,23,0,69,,77.3,0,138,30,0,0,0,0,7,0,0,0,0,2,60.9,69.5
