playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesLongSnap,gradesKickReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
130505,Savion Washington,T,0,0,2025,2025,304,60,61.2,67.4,77,0,0,1,4,0,0,0,0,0,0,SYRACUSE,SYRACUSE,4,,,,,,,
130511,Alec Bevelhimer,K,0,0,,2025,221,60,60.7,67.6,S35,0,0,1,2,0,0,0,6,0,0,MIAMI OH,MIAMI OH,8,,,,,,,57.3
130514,Ambe' Caldwell,S,0,0,,2025,221,,60.5,68.7,D19,0,0,1,0,0,2,0,6,4,0,MIAMI OH,MIAMI OH,12,,,,,,,
130517,Kevin Davis,HB,0,0,,2025,221,,60,62.2,08,0,0,1,0,0,0,5,0,0,0,MIAMI OH,MIAMI OH,5,,,,57.7,,,
130519,Dom Dzioban,P,0,0,,2026,221,,60,62.5,S31,0,0,1,2,0,0,0,0,0,0,MIAMI OH,MIAMI OH,2,,,,,60,,
130520,Reid Holskey,T,0,0,2025,2025,221,60,60,62.1,56,0,0,1,2,0,0,0,0,0,0,MIAMI OH,MIAMI OH,2,,,,,,,
130523,Charlie Nank,C,0,0,,2025,221,60,60,61.3,77,0,0,1,2,0,0,0,0,0,0,MIAMI OH,MIAMI OH,2,,,,,,,
130527,John Saunders Jr.,S,0,0,2025,2025,226,,61.4,66,D05,0,0,1,0,2,0,3,1,3,0,OLE MISS,OLE MISS,9,60,,,,,,
130541,CJ Brown,S,0,0,,2026,122,,58.2,67.7,D06,0,0,1,0,4,0,6,0,0,0,BOWL GREEN,BOWL GREEN,10,59.9,,,,,,
130543,Evan Buss,T,0,0,,2025,254,,60,64.5,60,0,0,1,0,0,0,0,2,0,0,N ILLINOIS,N ILLINOIS,2,,,,,,,
130545,John Champe,G,0,0,,2025,254,,60,64.5,76,0,0,1,0,0,0,0,2,0,0,N ILLINOIS,N ILLINOIS,2,,,,,,,
130546,Ivan Davis,ED,0,0,,2026,254,,60,63.8,D52,0,0,1,0,0,0,0,0,1,0,N ILLINOIS,N ILLINOIS,1,,,,,,,
130547,Jaden Dolphin,LB,0,0,,2025,254,,61.5,66.7,D26,0,0,1,0,5,0,0,3,4,0,N ILLINOIS,N ILLINOIS,12,60,,,,,,
130550,Jay Ducker,HB,0,0,,2026,281,,62.6,66.8,09,0,0,1,0,0,0,0,0,7,0,SM HOUSTON,SM HOUSTON,7,,,,,,,
130555,Jordan Hansen,S,0,0,,2025,254,,60.2,65.2,D07,0,0,1,0,2,5,0,3,0,0,N ILLINOIS,N ILLINOIS,10,59.8,,,,,,
130562,Devin Lafayette,S,0,0,2026,2026,318,,61.7,64,D03,0,0,1,0,3,6,0,0,3,0,TROY,TROY,12,59.8,,,,,,
130570,Pierce Oppong,ED,0,0,,2026,254,,61.4,65.3,D99,0,0,1,0,3,0,0,0,3,0,N ILLINOIS,N ILLINOIS,6,59.8,,,,,,
130572,Jashon Prophete,CB,0,0,,2025,254,,60.8,66.5,D01,0,0,1,0,5,0,0,0,3,0,N ILLINOIS,N ILLINOIS,8,59.9,,,,,,
130576,Eric Rogers,CB,0,0,2025,2025,278,,60.6,68.2,D00,0,0,1,0,1,0,0,4,3,0,RUTGERS,RUTGERS,8,59.9,,,,,,
130577,Trayvon Rudolph,WR,0,0,2026,2026,254,,60,64.5,03,0,0,1,0,0,0,0,2,0,0,N ILLINOIS,N ILLINOIS,2,,,,,,,
130578,Matt Schooley,C,0,0,,2025,254,60,61.2,63.1,64,0,0,1,6,0,0,0,0,0,0,N ILLINOIS,N ILLINOIS,6,,,,,,,
130583,Jacob Waskow,DI,0,0,,2025,254,60,61.7,67.8,D96,0,0,1,6,0,0,0,3,0,0,N ILLINOIS,N ILLINOIS,9,,,,,,,
130595,Pierre Kemeni Jr.,CB,0,0,,2026,241,,67.8,65.7,D12,0,0,1,0,0,3,0,0,1,0,NEW MEXICO,NEW MEXICO,4,,,,,,,
130601,Roman Parodie,CB,0,0,2025,2025,259,,60.8,66.6,D04,0,0,1,0,7,1,0,0,0,0,OHIO,OHIO,8,60,,,,,,
130609,Jack Wilson,P,0,0,,2025,259,,60.2,68,S43,0,0,1,0,0,0,0,6,0,0,OHIO,OHIO,6,,,,,,,58.9
130613,DeMeer Blankumsee,WR,0,0,2025,2025,218,,60,63,00,0,0,1,0,0,0,1,0,0,0,MEMPHIS,MEMPHIS,1,,,,,,,
130625,Maxen Hook,S,0,0,2025,2025,316,,61.1,65.9,D25,0,0,1,0,4,0,0,0,4,0,TOLEDO,TOLEDO,8,60,,,,,,
130629,Martez Poynter,DI,0,0,,2026,316,,60.5,65.3,D59,0,0,1,0,2,0,0,0,2,0,TOLEDO,TOLEDO,4,59.3,,,,,,
131100,Jaxson Campbell,S,0,0,,2026,237,,59.9,66.9,D14,0,0,1,0,4,0,2,3,1,0,NAVY,NAVY,10,60.1,,,,,,
131188,Kamdon McFarland,S,0,0,,2028,251,,49.7,69.3,D49,0,0,1,0,1,8,0,0,0,0,N TEXAS,N TEXAS,9,60,,,,,,
131242,Antoine Baylis,ED,0,0,,2025,207,,59.8,63,D02,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59.6,,,,,,
131273,Shemar Turner,DI,0,0,2025,2025,312,,58.9,64.9,D05,0,0,1,0,4,0,0,0,1,0,TEXAS A&M,TEXAS A&M,5,59,,,,,,
131462,Preston Hodge,CB,0,0,2026,2026,143,,62.4,68.4,D24,0,0,1,0,6,5,0,0,6,0,COLORADO,COLORADO,17,59.9,,,,,,
131570,RJ Edwards,LB,0,0,,2026,216,,67.3,68.2,D26,0,0,1,0,0,7,0,0,6,0,UMASS,UMASS,13,,,,,,,
131571,Adama Fall,S,0,0,,2027,110,,61.6,66.5,D19,0,0,1,0,0,0,7,0,3,0,ARIZONA ST,ARIZONA ST,10,,,,,,,
131574,Kameron Hawkins,LS,0,0,,2026,143,57.4,52.9,63.8,S39,1,0,1,6,0,0,0,7,0,0,COLORADO,COLORADO,13,,,52.9,,,,
131576,Woody Jean,G,0,0,,2025,165,60,60.5,64.8,55,0,0,1,2,0,0,0,0,0,0,FAU,FAU,2,,,,,,,
131594,Paris Shand,DI,0,0,2025,2025,211,60,61.1,62.9,D00,0,0,1,6,2,0,0,1,0,0,LSU,LSU,9,59.7,,,,,,
131602,Jaydin Young,CB,0,0,,2025,265,,52.8,69.8,D19,1,0,1,0,0,7,0,2,3,0,OREGON ST,OREGON ST,12,,,,,,,
131603,Elijhah Badger,WR,0,0,2025,2025,163,,60,61.2,06,0,0,1,0,0,0,1,0,0,0,FLORIDA,FLORIDA,1,,,,,,,
131604,Jean Boyd III,CB,0,0,,2025,285,,61.9,71.6,D28,0,0,1,0,0,8,0,3,3,0,S JOSE ST,S JOSE ST,14,,,,,,,
131619,Caleb McCullough,LB,0,0,,2025,110,,62.1,70.1,D22,0,0,1,0,4,5,7,0,1,0,ARIZONA ST,ARIZONA ST,17,60,,,,,,
131621,Joe Moore,ED,0,0,,2026,229,,59.9,62.3,D45,0,0,1,0,2,0,0,0,0,0,MISSOURI,MISSOURI,2,59.7,,,,,,
131623,Daniyel Ngata,HB,0,0,,2025,340,,60,64.2,21,0,0,1,0,0,0,2,0,0,0,WASHINGTON,WASHINGTON,2,,,,,,,
131624,Omarr Norman-Lott,DI,0,0,2025,2025,307,,60,64.1,D55,0,0,1,0,0,0,0,0,1,0,TENNESSEE,TENNESSEE,1,,,,,,,
131636,Ed Woods,CB,0,1,,2025,223,,29.6,26.3,D04,0,1,1,0,4,0,0,0,4,0,MICH STATE,MICH STATE,8,60,,,,,,
131638,Ender Aguilar,G,0,0,,2026,320,60,60.9,61.7,50,0,0,1,5,0,0,0,0,0,0,TULSA,TULSA,5,,,,,,,
131671,Chris Carpenter,WR,0,0,,2025,331,,60,64.3,05,0,0,1,0,0,0,0,0,6,0,UTSA,UTSA,6,,63.8,,,,,
131673,Gerad Lichtenhan,T,0,0,2025,2025,265,60,62,69,71,0,0,1,7,0,0,0,0,0,0,OREGON ST,OREGON ST,7,,,,,,,
131675,Travis Drosos,LS,0,0,,2025,324,,54.7,63.3,S46,0,0,1,0,0,0,0,4,0,0,UCLA,UCLA,4,,,60.3,,,,
131721,Logan Sagapolu,DI,0,0,,2026,340,60.3,61.7,66.6,D97,0,0,1,5,0,0,0,4,0,0,WASHINGTON,WASHINGTON,9,,,,,,,
131723,Jake Shipley,ED,0,0,,2025,251,,60,64.1,D09,0,0,1,0,3,0,0,0,0,0,N TEXAS,N TEXAS,3,59.8,,,,,,
131726,Bradyn Swinson,ED,0,0,2025,2025,211,,61.1,64.9,D04,0,0,1,0,2,0,0,0,2,0,LSU,LSU,4,60,,,,,,
131733,Josh Green,P,0,0,,2025,265,60,61.1,64.4,S37,0,0,1,7,0,0,0,2,0,1,OREGON ST,OREGON ST,9,,,,,,,60.3
131737,Dante Jackson,K,0,0,,2025,102,,60,66,S36,0,0,1,0,0,2,0,0,0,0,AKRON,AKRON,2,,,,,,62,
131743,Sione Lolohea,ED,0,0,,2025,167,,60,62.9,D13,0,0,1,0,1,0,0,0,0,0,FLORIDA ST,FLORIDA ST,1,60,,,,,,
131744,John Miller,LB,0,0,,2026,329,,61.8,69.3,D26,0,0,1,0,1,5,7,0,0,0,UTAH ST,UTAH ST,13,60,,,,,,
131748,Jake Overman,TE,0,0,,2026,268,62.9,62,61.6,87,0,0,1,11,0,0,0,0,0,0,PITTSBURGH,PITTSBURGH,11,,,,,,,
131760,Alaka'i Gilman,LB,0,0,,2025,328,,61,67.8,D11,0,0,1,0,2,0,0,0,2,0,UTAH,UTAH,4,60,,,,,,
131771,Connor McLaughlin,T,0,0,,2026,300,60,61.8,68.8,71,0,0,1,6,0,0,0,0,0,0,STANFORD,STANFORD,6,,,,,,,
131778,Omari Porter,CB,0,0,,2026,300,,62.8,68.2,D27,0,0,1,0,0,6,5,0,5,0,STANFORD,STANFORD,16,,,,,,,
131779,Anson Pulsipher,LB,0,0,,2026,300,,59.9,65.2,D41,0,0,1,0,0,0,5,0,0,0,STANFORD,STANFORD,5,,,,,,,
131782,EJ Smith,HB,0,0,2026,2026,312,,60.6,67.7,22,0,0,1,0,0,0,4,0,0,0,TEXAS A&M,TEXAS A&M,4,,,,,,,
131788,Luke Akers,P,0,0,,2026,256,,60.9,68.9,S11,0,0,1,0,0,2,0,7,0,1,NWESTERN,NWESTERN,9,,,,,,58.3,56.9
131789,Choe Bryant-Strother,ED,0,0,,2026,128,,60,60.7,D33,0,0,1,0,1,0,0,0,0,0,BYU,BYU,1,60,,,,,,
131794,John Humphrey,CB,0,0,2025,2025,326,,59.8,68.3,D19,0,0,1,0,1,1,0,5,1,0,USC,USC,8,59.9,,,,,,
131795,Myles Jackson,ED,0,0,,2026,320,,60.7,64.6,D00,0,0,1,0,2,0,0,0,2,0,TULSA,TULSA,4,59.5,,,,,,
131801,Logan Loya,WR,0,0,,2026,324,,60,62.1,17,0,0,1,0,0,0,0,0,1,0,UCLA,UCLA,1,,60,,,,,
131805,Grant Norberg,TE,0,0,,2026,285,60,60.8,64.1,87,0,0,1,6,0,0,8,0,0,0,S JOSE ST,S JOSE ST,14,,,,,,,
131812,Matt Sykes,WR,0,0,,2025,275,,60.8,68.6,08,0,0,1,0,0,0,6,0,0,0,RICE,RICE,6,,,,,,,
131813,Evan Thomas,CB,0,0,,2026,324,,60.6,70.4,D29,0,0,1,0,0,1,7,4,0,0,UCLA,UCLA,12,,,,,,,
131815,JonJon Vaughns,LB,0,0,,2026,324,,59.6,65.3,D21,0,0,1,0,6,0,0,4,0,0,UCLA,UCLA,10,59.9,,,,,,
131817,DJ Warnell,S,0,0,,2026,190,,64,68.7,D10,0,0,1,0,0,9,0,0,5,1,INDIANA,INDIANA,14,,,,,,,
131824,Andres Dewerk,T,0,0,,2026,108,60,60.6,61.5,79,0,0,1,2,0,0,0,0,0,0,APP STATE,APP STATE,2,,,,,,,
131828,Parker Lewis,K,0,0,,2025,110,,60,67.8,S29,0,0,1,0,0,4,0,0,0,0,ARIZONA ST,ARIZONA ST,4,,,,,,49.2,
131834,Kobe Pepe,DI,0,0,,2026,326,,60.6,65.5,D94,0,0,1,0,2,0,0,0,2,0,USC,USC,4,59.4,,,,,,
131836,Jamar Sekona,DI,0,0,,2026,180,,60.3,64,D77,0,0,1,0,1,0,0,0,1,0,HAWAII,HAWAII,2,59.7,,,,,,
131849,Xavier Carlton,ED,0,0,2025,2025,130,60,61,66.2,D44,0,0,1,5,1,0,0,0,1,0,CAL,CAL,7,60,,,,,,
131852,Van Fillinger,ED,0,0,,2025,328,,61.1,65.4,D07,0,0,1,0,2,0,0,0,2,0,UTAH,UTAH,4,59.8,,,,,,
131853,Sione Fotu,LB,0,0,,2028,328,,60.3,65.3,D12,0,0,1,0,2,0,0,2,1,0,UTAH,UTAH,5,60,,,,,,
131859,Jaren Kump,C,0,0,2026,2026,328,60,61.5,67.8,68,0,0,1,5,0,0,0,0,0,0,UTAH,UTAH,5,,,,,,,
131863,Faybian Marks,CB,0,0,,2026,275,,60.3,66.2,D23,0,0,1,0,0,0,0,1,2,0,RICE,RICE,3,,,,,,,
131868,Jordan Noyes,K,0,0,,2025,144,,60,63.5,S23,0,0,1,5,0,0,0,0,0,0,COLO STATE,COLO STATE,5,,,,,68.6,,
131870,Money Parks,WR,0,0,,2025,328,,60,62,10,0,0,1,0,0,0,4,0,0,0,UTAH,UTAH,4,,,,59.1,,,
131875,Nate Ritchie,S,0,0,,2028,328,,53.6,68.8,D31,0,0,1,0,0,6,4,3,0,0,UTAH,UTAH,13,,,,61.8,,,
131876,Caine Savage,CB,0,0,,2025,239,,61,65.3,D01,0,0,1,0,0,8,0,1,0,0,NEVADA,NEVADA,9,,,,,,,
131877,Junior Tafuna,DI,0,0,2025,2025,328,,59.5,64.2,D58,0,0,1,0,2,0,0,0,1,0,UTAH,UTAH,3,59.6,,,,,,
131882,Zemaiah Vaughn,CB,0,0,2025,2025,328,,53.3,66.5,D05,0,0,1,0,2,0,0,3,0,0,UTAH,UTAH,5,60,,,,,,
131884,Tyler Wegis,ED,0,0,,2026,120,,61.7,71,D15,0,0,1,0,0,0,0,0,7,0,BOISE ST,BOISE ST,7,,,,,,,
131886,Sam Adams II,HB,0,0,,2026,340,,52.1,72.4,28,1,0,1,0,0,0,2,4,7,0,WASHINGTON,WASHINGTON,13,,,,,,,
131891,Jacobe Covington,CB,0,0,2025,2025,326,,64.9,71.8,D14,0,0,1,0,3,4,0,5,8,0,USC,USC,20,59.8,,,,,,
131899,Elijah Jackson,CB,0,0,,2026,340,,76,69.6,D25,0,0,1,0,0,6,0,3,3,2,WASHINGTON,WASHINGTON,12,,,,,,,
131903,Cooper McDonald,ED,0,0,2025,2025,305,,68.4,68.8,D44,0,0,1,0,6,0,11,0,0,0,TCU,TCU,17,59.3,,,,,,
131906,Gaard Memmelaar,G,0,0,,2028,340,60.8,61.6,62.1,64,0,0,1,5,0,0,0,0,0,0,WASHINGTON,WASHINGTON,5,,,,,,,
131911,Mark Redman,TE,0,0,2025,2025,210,60,61.3,63,83,0,0,1,6,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,6,,,,,,,
131915,Sav'ell Smalls,TE,0,0,,2026,143,60,61.5,72.5,31,0,0,1,6,0,0,6,7,5,0,COLORADO,COLORADO,24,,,,,,,
131922,Justin Anderson,S,0,0,,2026,102,,60.7,64.5,D04,0,0,1,0,2,0,0,0,2,0,AKRON,AKRON,4,60,,,,,,
131933,Ayden Hector,S,0,0,,2026,144,,62.2,67.6,D15,0,0,1,0,2,0,0,0,6,0,COLO STATE,COLO STATE,8,60,,,,,,
131938,Devin Kylany,C,0,0,,2026,341,60,61.6,64.8,70,0,0,1,7,0,0,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
131939,Jackson Lataimua,S,0,0,,2026,341,,60,61.8,D02,0,0,1,0,4,0,0,0,0,0,WASH STATE,WASH STATE,4,59.8,,,,,,
131942,Gabriel Lopez,ED,0,0,,2026,241,,60.6,65.1,D09,0,0,1,0,4,0,0,0,2,0,NEW MEXICO,NEW MEXICO,6,59.5,,,,,,
131947,Tanner Moku,S,0,0,,2025,341,,62.3,71.7,D32,0,0,1,0,0,8,8,3,2,0,WASH STATE,WASH STATE,21,,,,,,,
131950,Dylan Paine,HB,0,0,,2027,341,,62.4,67.6,30,0,0,1,0,0,8,0,0,0,0,WASH STATE,WASH STATE,8,,,,,,,
131957,Tristan Souza,DI,0,0,,2026,126,,61.2,76.1,D55,0,0,1,0,1,0,0,7,1,0,BUFFALO,BUFFALO,9,59.4,,,,,,
131959,Rodrick Tialavea,G,0,0,,2026,341,62.5,62.2,67.6,57,0,0,1,7,0,0,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
132048,Amarian Williams,CB,0,0,,2026,206,,60.6,65.8,D26,0,0,1,0,3,0,0,0,1,0,LIBERTY,LIBERTY,4,60,,,,,,
132104,Jadon Cardell,K,0,0,,2026,281,60,60.9,66.2,S43,0,0,1,5,0,0,0,5,0,0,SM HOUSTON,SM HOUSTON,10,,,,,,,66.3
132298,Jarvarius Sims,CB,0,0,,2027,146,,60.2,67.1,D08,0,0,1,0,0,0,2,0,0,0,UCONN,UCONN,2,,,,,,,
132408,Ty French,ED,0,0,,2025,343,,71.5,70.8,D47,0,0,1,0,1,6,5,0,5,0,W VIRGINIA,W VIRGINIA,17,59.6,,,,,,
132720,Tavierre Dunlap,HB,0,0,,2026,222,,62.3,69.7,22,0,0,1,0,0,5,5,2,7,0,MICHIGAN,MICHIGAN,19,,,,,,,
132974,Sackett Wood Jr.,TE,0,0,,2025,335,60,62.5,64.5,44,0,0,1,7,0,5,0,0,0,0,VIRGINIA,VIRGINIA,12,,,,,,,
133044,David Godsey Jr.,CB,0,0,,2026,209,,49.1,68.4,D13,1,0,1,0,7,3,0,2,2,0,LA MONROE,LA MONROE,14,60.1,,,,,,
133060,Brenden Jordan,S,0,0,,2028,315,,59.9,68.3,D07,0,0,1,0,0,0,5,4,0,0,TEXAS TECH,TEXAS TECH,9,,,,,,,
133066,Dylan Howell,ED,0,0,,2026,209,,60.2,65.2,D41,0,0,1,0,5,0,0,10,1,0,LA MONROE,LA MONROE,16,59.2,,,,,,
133127,Walter Young Bear,G,0,0,,2026,320,60.8,57.1,64.1,54,0,0,1,5,0,0,0,10,0,0,TULSA,TULSA,15,,,,,,,
133208,Nate Dyman,LB,0,0,,2026,330,,72.9,69.4,D30,0,0,1,0,5,0,0,6,4,1,UTEP,UTEP,15,60.2,,,,,,
133219,Elliott Davison,S,0,0,2025,2025,331,,59.8,64.6,D06,0,0,1,0,3,0,0,2,0,0,UTSA,UTSA,5,60,,,,,,
133616,Rodney Harris II,WR,0,0,,2027,259,,60,64.1,11,0,0,1,0,0,0,0,0,1,0,OHIO,OHIO,1,,,,,,,
133685,David Larkins,TE,0,0,,2026,108,,72.2,65.9,85,0,0,1,0,0,0,8,0,0,0,APP STATE,APP STATE,8,,,,,,,
133749,William Ingle,FB,0,0,,2027,237,,59.8,66.1,42,0,0,1,0,0,0,6,0,0,0,NAVY,NAVY,6,,,,,,,
133807,Ken Willis,S,0,0,,2027,138,,46.3,64.6,D27,1,0,1,0,0,7,1,0,0,0,CINCINNATI,CINCINNATI,8,,,,,,,
133825,Dontay Corleone,DI,0,0,,2026,138,,60,64.1,D02,0,0,1,0,0,0,0,0,1,0,CINCINNATI,CINCINNATI,1,,,,,,,
133971,Jaydan Mayes,CB,0,0,,2028,114,,60,63.7,D07,0,0,1,0,0,0,2,0,1,0,ARMY,ARMY,3,,60.3,,59.9,,,
134146,Neto Okpala,ED,0,0,,2025,121,,60.2,64.7,D04,0,0,1,0,4,0,0,0,0,0,BOSTON COL,BOSTON COL,4,60,,,,,,
134521,Amieh Williams,DI,0,0,,2025,320,,60.9,67.1,D92,0,0,1,0,1,0,0,0,2,0,TULSA,TULSA,3,59.6,,,,,,
134749,Jenson Walker,LS,0,0,,2025,251,,63.9,63,S52,0,0,1,0,0,0,0,3,0,0,N TEXAS,N TEXAS,3,,,80.2,,,,
136842,Ridge Texada,CB,0,0,,2025,251,,60.2,65.1,D05,0,0,1,0,3,0,0,0,0,0,N TEXAS,N TEXAS,3,59.8,,,,,,
138152,Giovanni Davis,ED,0,0,,2025,166,,60.6,64.8,D15,0,0,1,0,2,0,0,0,1,0,FIU,FIU,3,60.1,,,,,,
138241,Easton Kilty,T,0,0,2025,2025,199,60,60.4,62.5,71,0,0,1,3,0,0,0,0,0,0,KANSAS ST,KANSAS ST,3,,,,,,,
138258,Quinn Urwiler,LB,0,0,,2026,254,,61.9,69,D32,0,0,1,0,1,5,5,0,0,0,N ILLINOIS,N ILLINOIS,11,60,,,,,,
138262,Jack Wright,WR,0,0,,2025,320,,59.7,64.7,89,0,0,1,0,0,0,4,0,0,0,TULSA,TULSA,4,,,,,,,
138317,Nate Sullivan Jr.,TE,0,0,,2026,209,,60.2,67.3,80,0,0,1,0,0,0,8,0,0,0,LA MONROE,LA MONROE,8,,,,,,,
138335,Deamontae Diggs,ED,0,0,,2027,141,,60,64.6,D13,0,0,1,0,3,0,0,0,2,0,COAST CAR,COAST CAR,5,59.3,,,,,,
138344,Keyon Martin,CB,0,0,2025,2025,207,,60.6,67.5,D21,0,0,1,0,8,0,0,0,1,0,LA LAFAYET,LA LAFAYET,9,59.7,,,,,,
138412,Caleb Krings,G,0,0,,2025,154,62.5,62.2,67.6,71,0,0,1,7,0,0,0,0,0,0,DUKE,DUKE,7,,,,,,,
138448,Kaelon Black,HB,1,0,2026,2026,190,,71.6,68.9,08,0,0,1,0,0,9,3,0,0,1,INDIANA,INDIANA,12,,,,,,,
138455,Mikail Kamara,ED,0,0,2026,2026,190,,59.8,63,D06,0,0,1,0,2,0,0,0,0,0,INDIANA,INDIANA,2,59.6,,,,,,
138463,Cole Potts,G,0,0,,2025,197,64.9,62.7,68.4,66,0,0,1,10,0,0,0,0,0,0,JAMES MAD,JAMES MAD,10,,,,,,,
138468,Tyler Stephens,G,0,0,,2025,190,60,61.6,63,77,0,0,1,8,0,0,0,0,0,0,INDIANA,INDIANA,8,,,,,,,
138481,Isaiah Garcia-Castaneda,WR,0,0,,2026,238,,60,62.8,13,0,0,1,0,0,0,0,0,2,0,NEBRASKA,NEBRASKA,2,,61,,,,,
139005,Chandler Martin,LB,0,0,2025,2025,218,,61,64.6,D11,0,0,1,0,8,2,0,0,1,0,MEMPHIS,MEMPHIS,11,59.8,,,,,,
139018,Julian Ashby,LS,0,0,2025,2025,333,64.9,66.5,63.6,S48,0,0,1,7,0,0,0,6,0,0,VANDERBILT,VANDERBILT,13,,,81.6,,,,
139042,Micah Robinson,CB,0,0,2025,2025,319,,60.7,65.9,D06,0,0,1,0,5,0,0,0,0,0,TULANE,TULANE,5,60,,,,,,
139049,Ivan Yates,CB,0,0,,2026,143,,60.2,65,D29,0,0,1,0,3,0,0,0,0,0,COLORADO,COLORADO,3,60,,,,,,
139100,Jack Culbreath,P,0,0,,2025,351,60,60.8,67,S41,0,0,1,3,0,0,0,6,0,0,WYOMING,WYOMING,9,,,,,,,53.1
139104,Evan Eller,LB,0,0,,2026,351,,55.7,67.4,D06,0,0,1,0,8,4,8,6,3,0,WYOMING,WYOMING,29,59.9,,,,,,
139116,Alex Oliver,CB,0,0,,2025,206,,60.7,67.6,D12,0,0,1,0,2,0,0,0,1,0,LIBERTY,LIBERTY,3,59.9,,,,,,
139386,Jaylon Jackson,HB,0,0,,2025,193,,60,62.2,12,0,0,1,0,0,0,1,0,1,0,IOWA STATE,IOWA STATE,2,,60,,60,,,
139455,Pig Cage,S,0,0,,2027,208,,60.6,63.6,D31,0,0,1,0,0,4,0,0,0,0,LA TECH,LA TECH,4,,,,,,,
139507,Donovan Green,DI,0,0,,2026,160,,59.4,64.5,D98,0,0,1,0,1,0,0,0,1,0,E MICHIGAN,E MICHIGAN,2,59.6,,,,,,
139541,Trey Fields,LB,0,0,,2026,281,,60,60.7,D06,0,0,1,0,1,0,0,0,0,0,SM HOUSTON,SM HOUSTON,1,60,,,,,,
139544,Briceon Hayes,ED,0,0,,2026,281,,60,62.7,D44,0,0,1,0,1,0,0,0,0,0,SM HOUSTON,SM HOUSTON,1,59.8,,,,,,
139550,Seth Kohlscheen,C,0,0,,2025,281,60.3,61.7,66.8,69,0,0,1,5,0,0,0,0,0,0,SM HOUSTON,SM HOUSTON,5,,,,,,,
139552,Ysidro Mascorro,LB,0,0,,2025,281,,64,65.8,D09,0,0,1,0,0,5,3,0,0,0,SM HOUSTON,SM HOUSTON,8,,,,,,,
139555,Seth Morgan,K,0,0,,2026,320,,60,63.5,S11,0,0,1,5,0,0,0,0,0,0,TULSA,TULSA,5,,,,,81.3,,
139558,Richard Outland Jr.,DI,0,0,,2026,281,,59.8,62.4,D90,0,0,1,0,1,0,0,0,0,0,SM HOUSTON,SM HOUSTON,1,59.6,,,,,,
139561,Jaylen Phillips,LB,0,0,,2025,281,,63.5,66.6,D10,0,0,1,0,0,0,0,0,7,0,SM HOUSTON,SM HOUSTON,7,,,,,,,
139888,Anthony Campbell,DI,0,0,2025,2025,220,,59.8,62.4,D93,0,0,1,0,1,0,0,0,0,0,MIAMI FL,MIAMI FL,1,59.6,,,,,,
141336,Caleb Brown,CB,0,0,,2028,180,,60,63.6,D13,0,0,1,0,1,0,0,0,0,0,HAWAII,HAWAII,1,60,,,,,,
141472,Kyle Morlock,TE,0,0,,2025,167,,60.3,64,84,0,0,1,0,0,0,0,6,0,0,FLORIDA ST,FLORIDA ST,6,,,,,,,
141590,Xavier Guillory,WR,0,0,2025,2025,110,,87.3,66.9,01,0,0,1,0,0,1,0,3,0,2,ARIZONA ST,ARIZONA ST,4,,,,,,,
141698,Kobe Singleton,CB,0,0,,2026,265,,61.1,65.4,D00,0,0,1,0,2,7,0,0,0,0,OREGON ST,OREGON ST,9,60,,,,,,
141716,Okiki Olorunfunmi,ED,0,0,,2026,241,,57.6,67.6,D17,0,0,1,0,3,0,8,0,0,0,NEW MEXICO,NEW MEXICO,11,58.9,,,,,,
141856,Nate Valcarcel,S,0,0,2025,2025,254,,60.1,62,D09,0,0,1,0,5,0,0,0,0,0,N ILLINOIS,N ILLINOIS,5,60,,,,,,
141888,Jack Henderson,S,0,0,2025,2025,225,,49.6,66.5,D20,0,0,1,0,5,3,6,0,1,0,MINNESOTA,MINNESOTA,15,60.1,,,,,,
141889,Zy Alexander,CB,0,0,2025,2025,211,,60,64.6,D14,0,0,1,0,2,0,0,0,0,0,LSU,LSU,2,60,,,,,,
141954,Sawyer Evans,P,0,0,,2026,251,60,60.9,64.4,S41,0,0,1,8,0,0,0,3,0,0,N TEXAS,N TEXAS,11,,,,,,,56.5
141966,Isaiah Hamilton,CB,0,0,,2025,226,,60.8,68.1,D03,0,0,1,0,3,0,0,1,2,0,OLE MISS,OLE MISS,6,60,,,,,,
142023,Michael Pettway,WR,0,0,,2026,196,,60,61.6,02,0,0,1,0,0,0,2,0,0,0,JVILLE ST,JVILLE ST,2,,,,59.4,,,
142027,Jack Dawson,P,0,0,,2025,196,,60,66.2,S87,0,0,1,0,0,0,0,3,0,0,JVILLE ST,JVILLE ST,3,,,,,,,60.8
142076,Lake Ellis,CB,0,0,,2025,216,,61.9,69,D07,0,0,1,0,5,7,0,0,0,0,UMASS,UMASS,12,60,,,,,,
